QKP_40_100_50_3 & 40 & 50 & 124.33 & 66 & 4.24 & 1 & 1 & 0 & 0 & 546.41 & 348011 & 174006 & 7992 & 66 & 0.65 & 528.46 & 347829 & 173915 & 8063 & 66 & 0.0 & 12.52 & 1 & 1 & 0 & 0 & 567.16 & 326365 & 163183 & 9475 & 66 & 0.73 & 561.8 & 325915 & 162958 & 9575 & 66 & 0.0 & 12.43 & 1 & 1 & 0 & 0 & \\
QKP_40_100_75_1 & 40 & 75 & 87.41 & 69 & 212.19 & 109467 & 54734 & 629 & 69 & 160.09 & 110859 & 55430 & 496 & 69 & 0.53 & 156.74 & 110845 & 55423 & 500 & 69 & 0.0 & 204.93 & 110859 & 55430 & 496 & 69 & 169.26 & 110483 & 55242 & 497 & 69 & 0.62 & 169.43 & 110469 & 55235 & 501 & 69 & 0.0 & 173.72 & 110483 & 55242 & 497 & 69 & \\
QKP_40_100_75_2 & 40 & 75 & 225.15 & 97 & TO & 964877 & 482409 & 20071 & 80 & TO & 1308179 & 654057 & 13152 & 92 & 0.63 & TO & 1296267 & 648113 & 13042 & 92 & 0.0 & TO & 1031223 & 515584 & 8911 & 80 & TO & 1235561 & 617752 & 12523 & 86 & 0.59 & TO & 1222361 & 611147 & 12445 & 84 & 0.0 & TO & 1219407 & 609670 & 12432 & 82 & \\
QKP_40_100_75_3 & 40 & 75 & 20.15 & 31 & 16.1 & 3729 & 1865 & 10 & 31 & 11.13 & 3747 & 1874 & 10 & 31 & 0.76 & 13.56 & 3747 & 1874 & 10 & 31 & 0.0 & 30.61 & 3753 & 1877 & 7 & 31 & 16.1 & 3747 & 1874 & 10 & 31 & 0.89 & 17.66 & 3747 & 1874 & 10 & 31 & 0.0 & 22.38 & 3753 & 1877 & 7 & 31 & \\
QKP_45_100_100_1 & 45 & 100 & 3.32 & 22 & 12.53 & 1759 & 880 & 0 & 22 & 13.38 & 1759 & 880 & 0 & 22 & 0.96 & 15.0 & 1759 & 880 & 0 & 22 & 0.0 & 29.08 & 1759 & 880 & 0 & 22 & 17.57 & 1759 & 880 & 0 & 22 & 0.74 & 17.92 & 1759 & 880 & 0 & 22 & 0.0 & 23.52 & 1759 & 880 & 0 & 22 & \\
QKP_45_100_100_2 & 45 & 100 & 83.13 & 32 & 56.83 & 22613 & 11307 & 29 & 32 & 50.1 & 22663 & 11332 & 25 & 32 & 0.94 & 48.65 & 22663 & 11332 & 25 & 32 & 0.0 & 75.65 & 22663 & 11332 & 25 & 32 & 57.9 & 22591 & 11296 & 25 & 32 & 0.95 & 58.5 & 22591 & 11296 & 25 & 32 & 0.0 & 62.79 & 22591 & 11296 & 25 & 32 & \\
QKP_45_100_100_3 & 45 & 100 & 145.46 & 79 & TO & 717921 & 358926 & 12467 & 70 & TO & 779311 & 389618 & 6896 & 71 & 0.85 & TO & 886915 & 443421 & 8006 & 64 & 0.0 & TO & 834505 & 417218 & 7525 & 73 & TO & 809553 & 404736 & 7926 & 73 & 0.89 & TO & 818909 & 409429 & 8058 & 70 & 0.0 & TO & 780487 & 390207 & 7478 & 73 & \\
QKP_45_100_25_1 & 45 & 25 & 1386.05 & 224 & TO & 613955 & 306944 & 11830 & 121 & TO & 613289 & 306611 & 8380 & 120 & 0.79 & TO & 803647 & 401790 & 14078 & 119 &  & & & & & & TO & 787421 & 393676 & 13499 & 121 & 0.81 & TO & 793303 & 396617 & 22024 & 100 &  & & & & & & \\
QKP_45_100_25_2 & 45 & 25 & 489.53 & 154 & TO & 712791 & 356362 & 7808 & 124 & TO & 663877 & 331923 & 13269 & 122 & 0.73 & TO & 932563 & 466247 & 19015 & 132 & 0.0 & TO & 878577 & 439267 & 9802 & 126 & TO & 908299 & 454118 & 18717 & 132 & 0.9 & TO & 933073 & 466512 & 19009 & 128 & 0.0 & TO & 887475 & 443709 & 9812 & 128 & \\
QKP_45_100_25_3 & 45 & 25 & 74.39 & 33 & 62.3 & 27815 & 13908 & 1 & 33 & 93.02 & 27821 & 13911 & 0 & 33 & 0.86 & 50.98 & 27821 & 13911 & 0 & 33 & 0.0 & 56.55 & 27821 & 13911 & 0 & 33 & 52.38 & 27821 & 13911 & 0 & 33 & 0.72 & 52.96 & 27821 & 13911 & 0 & 33 & 0.0 & 56.71 & 27821 & 13911 & 0 & 33 & \\
QKP_45_100_50_1 & 45 & 50 & 7.41 & 20 & 10.76 & 1979 & 990 & 0 & 20 & 29.01 & 1979 & 990 & 0 & 20 & 0.86 & 13.41 & 1979 & 990 & 0 & 20 & 0.0 & 19.4 & 1979 & 990 & 0 & 20 & 14.21 & 1979 & 990 & 0 & 20 & 0.81 & 15.74 & 1979 & 990 & 0 & 20 & 0.0 & 20.73 & 1979 & 990 & 0 & 20 & \\
QKP_45_100_50_2 & 45 & 50 & 1350.97 & 137 & TO & 653991 & 326966 & 91355 & 99 & TO & 593999 & 296967 & 39409 & 92 & 0.97 & TO & 877791 & 438863 & 53208 & 50 &  & & & & & & TO & 856639 & 428286 & 60037 & 98 & 0.54 & TO & 877077 & 438504 & 58697 & 74 &  & & & & & & \\
QKP_45_100_50_3 & 45 & 50 & 1278.04 & 158 & TO & 641615 & 320775 & 45117 & 109 & TO & 520791 & 260362 & 52052 & 104 & 0.8 & TO & 837573 & 418751 & 78084 & 76 & 0.0 & TO & 785817 & 392874 & 77672 & 122 & TO & 805587 & 402759 & 79210 & 123 & 0.85 & TO & 861293 & 430613 & 91036 & 53 &  & & & & & & \\
QKP_45_100_75_1 & 45 & 75 & 1800.01 & 48 & TO & 659333 & 329633 & 108583 & 105 & TO & 614601 & 307266 & 71219 & 103 & 0.8 & TO & 770223 & 385081 & 86125 & 103 & 0.0 & TO & 725251 & 362592 & 77717 & 106 & TO & 744207 & 372071 & 85149 & 104 & 0.64 & TO & 734983 & 367458 & 82770 & 110 & 0.0 & TO & 717693 & 358815 & 77017 & 106 & \\
QKP_45_100_75_2 & 45 & 75 & 0.82 & 12 & 14.46 & 907 & 454 & 1 & 12 & 11.05 & 917 & 459 & 0 & 12 & 1.08 & 11.91 & 917 & 459 & 0 & 12 & 0.0 & 21.37 & 917 & 459 & 0 & 12 & 14.04 & 917 & 459 & 0 & 12 & 1.67 & 32.63 & 917 & 459 & 0 & 12 & 0.0 & 24.16 & 917 & 459 & 0 & 12 & \\
QKP_45_100_75_3 & 45 & 75 & 235.73 & 58 & 1066.74 & 436455 & 218228 & 3461 & 58 & 820.15 & 450689 & 225345 & 1843 & 58 & 0.61 & 808.48 & 450685 & 225343 & 1845 & 58 & 0.0 & 846.72 & 450689 & 225345 & 1843 & 58 & 853.03 & 443919 & 221960 & 2580 & 58 & 0.95 & 850.8 & 443915 & 221958 & 2581 & 58 & 0.0 & 861.62 & 443919 & 221960 & 2580 & 58 & \\
QKP_50_100_100_1 & 50 & 100 & 205.2 & 52 & 67.04 & 23661 & 11831 & 9 & 52 & 63.01 & 23693 & 11847 & 11 & 52 & 1.01 & 66.26 & 23693 & 11847 & 11 & 52 & 0.0 & 78.15 & 23693 & 11847 & 11 & 52 & 76.35 & 23627 & 11814 & 30 & 52 & 0.75 & 71.8 & 23627 & 11814 & 30 & 52 & 0.0 & 81.1 & 23627 & 11814 & 30 & 52 & \\
QKP_50_100_100_2 & 50 & 100 & 19.09 & 22 & 15.19 & 2449 & 1225 & 0 & 22 & 23.87 & 2449 & 1225 & 0 & 22 & 1.26 & 24.07 & 2449 & 1225 & 0 & 22 & 0.0 & 38.3 & 2449 & 1225 & 0 & 22 & 29.97 & 2449 & 1225 & 0 & 22 & 1.03 & 31.33 & 2449 & 1225 & 0 & 22 & 0.0 & 48.4 & 2449 & 1225 & 0 & 22 & \\
QKP_50_100_100_3 & 50 & 100 & 381.32 & 77 & 12.49 & 1 & 1 & 0 & 0 & TO & 656529 & 328240 & 9361 & 78 & 1.21 & TO & 652181 & 326054 & 9329 & 74 & 0.0 & 40.64 & 1 & 1 & 0 & 0 & TO & 596081 & 298013 & 19721 & 78 & 1.41 & TO & 599403 & 299671 & 20356 & 74 & 0.0 & 50.6 & 1 & 1 & 0 & 0 & \\
QKP_50_100_25_1 & 50 & 25 & 6.83 & 14 & 20.8 & 2355 & 1178 & 0 & 14 & 20.56 & 2355 & 1178 & 0 & 14 & 1.35 & 27.29 & 2355 & 1178 & 0 & 14 & 0.0 & 43.61 & 2355 & 1178 & 0 & 14 & 24.13 & 2355 & 1178 & 0 & 14 & 1.01 & 25.14 & 2355 & 1178 & 0 & 14 & 0.0 & 42.88 & 2355 & 1178 & 0 & 14 & \\
QKP_50_100_25_2 & 50 & 25 &  & &  & & & & & TO & 648175 & 324049 & 53496 & 103 & 1.8 & TO & 630413 & 315170 & 46358 & 83 &  & & & & & & TO & 638393 & 319159 & 52852 & 103 & 0.94 & TO & 648121 & 324022 & 38523 & 53 &  & & & & & & \\
QKP_50_100_25_3 & 50 & 25 &  & &  & & & & & TO & 662853 & 331393 & 3261 & 105 & 0.7 & TO & 660041 & 329984 & 2359 & 92 &  & & & & & & TO & 646469 & 323196 & 3206 & 109 & 0.99 & TO & 660989 & 330456 & 3809 & 73 &  & & & & & & \\
QKP_50_100_50_1 & 50 & 50 & 156.33 & 61 & 877.09 & 264733 & 132367 & 547 & 61 & 608.4 & 266777 & 133389 & 1079 & 61 & 1.06 & 607.65 & 266763 & 133382 & 1086 & 61 & 0.0 & 667.54 & 266777 & 133389 & 1079 & 61 & 623.62 & 265763 & 132882 & 1204 & 61 & 0.96 & 624.66 & 265739 & 132870 & 1211 & 61 & 0.0 & 823.39 & 265763 & 132882 & 1204 & 61 & \\
QKP_50_100_50_2 & 50 & 50 & 160.29 & 69 & TO & 509841 & 254886 & 8899 & 65 & TO & 700173 & 350049 & 17500 & 69 & 0.7 & TO & 688905 & 344419 & 17184 & 69 & 0.0 & TO & 681029 & 340474 & 16884 & 69 & TO & 687705 & 343809 & 17297 & 69 & 1.46 & TO & 685037 & 342488 & 17226 & 69 &  & & & & & & \\
QKP_50_100_50_3 & 50 & 50 & 62.49 & 54 & 235.36 & 74787 & 37394 & 293 & 54 & 158.65 & 75039 & 37520 & 369 & 54 & 1.09 & 162.34 & 75037 & 37519 & 370 & 54 & 0.0 & 182.27 & 75039 & 37520 & 369 & 54 & 163.82 & 73589 & 36795 & 550 & 54 & 0.95 & 167.11 & 73585 & 36793 & 551 & 54 & 0.0 & 185.14 & 73589 & 36795 & 550 & 54 & \\
QKP_50_100_75_1 & 50 & 75 & 1754.95 & 154 &  & & & & & TO & 666829 & 333377 & 16227 & 91 & 1.09 & TO & 655729 & 327825 & 15832 & 85 &  & & & & & & TO & 631233 & 315579 & 16004 & 91 & 1.04 & TO & 637901 & 318918 & 16316 & 84 &  & & & & & & \\
QKP_50_100_75_2 & 50 & 75 & 68.08 & 51 & 356.52 & 109093 & 54547 & 2342 & 51 & 275.39 & 131583 & 65792 & 1010 & 51 & 1.08 & 282.0 & 131515 & 65758 & 1021 & 51 & 0.0 & 327.85 & 132099 & 66050 & 907 & 51 & 282.36 & 117969 & 58985 & 2980 & 51 & 0.86 & 283.99 & 117263 & 58632 & 3088 & 51 & 0.0 & 372.84 & 118743 & 59372 & 2877 & 51 & \\
QKP_50_100_75_3 & 50 & 75 & 171.09 & 57 & 710.51 & 226457 & 113229 & 593 & 57 & 552.3 & 226987 & 113494 & 1752 & 57 & 0.87 & 558.12 & 226925 & 113463 & 1783 & 57 & 0.0 & 602.32 & 226987 & 113494 & 1752 & 57 & 598.64 & 224555 & 112278 & 2028 & 57 & 0.74 & 598.15 & 224471 & 112236 & 2060 & 57 & 0.0 & 629.65 & 224555 & 112278 & 2028 & 57 & \\
